Date,Year,YearLabel,YearLabelShort,QuarterNumber,QuarterLabel,QuarterLabelShort,QuarterYearLabel,MonthNumber,MonthName,MonthNameShort,MonthYearLabel,WeekStart,WeekStartLabel,WeekStartNumber,WeekEnd,WeekEndLabel,WeekEndNumber,DayOfYearNumber,DayOfMonthNumber,WeekdayNumberMonSun,WeekdayNumberSunMon,DateLabel,WeekdayName,WeekdayNameShort,FinYear,FinYearLabel,FinYearLabelShort,FinQuarterNumber,FinQuarterLabel,FinQuarterLabelShort,FinQuarterYearLabel,FinMonthNumber,QuarterKey,MonthKey,WeekStartKey,WeekEndKey,DateKey,FinQuarterKey,FinMonthKey,IsCurrentYear,IsCurrentMonth,IsCurrentWeek,IsCurrentFinYear,IsWeekend,IsToday,IsTomorrow,IsYesterday
2017-02-22 00:00:00.000,2017,"CY 2017","CY 17",1,"Quarter 1","Q1","Q1, CY 17",2,"February","Feb","Feb-17",2017-02-20 00:00:00.000,"20-Feb-17",9,2017-02-26 00:00:00.000,"26-Feb-17",9,53,22,3,4,"22-Feb-17","Wednesday","Wed",2017,"FY 2017","FY 17",3,"Quarter 3","Q3","Q3, FY 17",8,"201701","201702","20170220","20170226","20170222","201703","201708","N","N","N","N","N","N","N","N"
2017-03-01 00:00:00.000,2017,"CY 2017","CY 17",1,"Quarter 1","Q1","Q1, CY 17",3,"March","Mar","Mar-17",2017-02-27 00:00:00.000,"27-Feb-17",10,2017-03-05 00:00:00.000,"5-Mar-17",10,60,1,3,4,"1-Mar-17","Wednesday","Wed",2017,"FY 2017","FY 17",3,"Quarter 3","Q3","Q3, FY 17",9,"201701","201703","20170227","20170305","20170301","201703","201709","N","N","N","N","N","N","N","N"
2017-03-08 00:00:00.000,2017,"CY 2017","CY 17",1,"Quarter 1","Q1","Q1, CY 17",3,"March","Mar","Mar-17",2017-03-06 00:00:00.000,"6-Mar-17",11,2017-03-12 00:00:00.000,"12-Mar-17",11,67,8,3,4,"8-Mar-17","Wednesday","Wed",2017,"FY 2017","FY 17",3,"Quarter 3","Q3","Q3, FY 17",9,"201701","201703","20170306","20170312","20170308","201703","201709","N","N","N","N","N","N","N","N"
2017-03-15 00:00:00.000,2017,"CY 2017","CY 17",1,"Quarter 1","Q1","Q1, CY 17",3,"March","Mar","Mar-17",2017-03-13 00:00:00.000,"13-Mar-17",12,2017-03-19 00:00:00.000,"19-Mar-17",12,74,15,3,4,"15-Mar-17","Wednesday","Wed",2017,"FY 2017","FY 17",3,"Quarter 3","Q3","Q3, FY 17",9,"201701","201703","20170313","20170319","20170315","201703","201709","N","N","N","N","N","N","N","N"
2017-03-22 00:00:00.000,2017,"CY 2017","CY 17",1,"Quarter 1","Q1","Q1, CY 17",3,"March","Mar","Mar-17",2017-03-20 00:00:00.000,"20-Mar-17",13,2017-03-26 00:00:00.000,"26-Mar-17",13,81,22,3,4,"22-Mar-17","Wednesday","Wed",2017,"FY 2017","FY 17",3,"Quarter 3","Q3","Q3, FY 17",9,"201701","201703","20170320","20170326","20170322","201703","201709","N","N","N","N","N","N","N","N"
2017-03-29 00:00:00.000,2017,"CY 2017","CY 17",1,"Quarter 1","Q1","Q1, CY 17",3,"March","Mar","Mar-17",2017-03-27 00:00:00.000,"27-Mar-17",14,2017-04-02 00:00:00.000,"2-Apr-17",14,88,29,3,4,"29-Mar-17","Wednesday","Wed",2017,"FY 2017","FY 17",3,"Quarter 3","Q3","Q3, FY 17",9,"201701","201703","20170327","20170402","20170329","201703","201709","N","N","N","N","N","N","N","N"
2017-04-05 00:00:00.000,2017,"CY 2017","CY 17",2,"Quarter 2","Q2","Q2, CY 17",4,"April","Apr","Apr-17",2017-04-03 00:00:00.000,"3-Apr-17",15,2017-04-09 00:00:00.000,"9-Apr-17",15,95,5,3,4,"5-Apr-17","Wednesday","Wed",2017,"FY 2017","FY 17",4,"Quarter 4","Q4","Q4, FY 17",10,"201702","201704","20170403","20170409","20170405","201704","201710","N","N","N","N","N","N","N","N"
2017-04-12 00:00:00.000,2017,"CY 2017","CY 17",2,"Quarter 2","Q2","Q2, CY 17",4,"April","Apr","Apr-17",2017-04-10 00:00:00.000,"10-Apr-17",16,2017-04-16 00:00:00.000,"16-Apr-17",16,102,12,3,4,"12-Apr-17","Wednesday","Wed",2017,"FY 2017","FY 17",4,"Quarter 4","Q4","Q4, FY 17",10,"201702","201704","20170410","20170416","20170412","201704","201710","N","N","N","N","N","N","N","N"
2017-04-19 00:00:00.000,2017,"CY 2017","CY 17",2,"Quarter 2","Q2","Q2, CY 17",4,"April","Apr","Apr-17",2017-04-17 00:00:00.000,"17-Apr-17",17,2017-04-23 00:00:00.000,"23-Apr-17",17,109,19,3,4,"19-Apr-17","Wednesday","Wed",2017,"FY 2017","FY 17",4,"Quarter 4","Q4","Q4, FY 17",10,"201702","201704","20170417","20170423","20170419","201704","201710","N","N","N","N","N","N","N","N"
2017-04-26 00:00:00.000,2017,"CY 2017","CY 17",2,"Quarter 2","Q2","Q2, CY 17",4,"April","Apr","Apr-17",2017-04-24 00:00:00.000,"24-Apr-17",18,2017-04-30 00:00:00.000,"30-Apr-17",18,116,26,3,4,"26-Apr-17","Wednesday","Wed",2017,"FY 2017","FY 17",4,"Quarter 4","Q4","Q4, FY 17",10,"201702","201704","20170424","20170430","20170426","201704","201710","N","N","N","N","N","N","N","N"
2017-05-03 00:00:00.000,2017,"CY 2017","CY 17",2,"Quarter 2","Q2","Q2, CY 17",5,"May","May","May-17",2017-05-01 00:00:00.000,"1-May-17",19,2017-05-07 00:00:00.000,"7-May-17",19,123,3,3,4,"3-May-17","Wednesday","Wed",2017,"FY 2017","FY 17",4,"Quarter 4","Q4","Q4, FY 17",11,"201702","201705","20170501","20170507","20170503","201704","201711","N","N","N","N","N","N","N","N"
2017-05-10 00:00:00.000,2017,"CY 2017","CY 17",2,"Quarter 2","Q2","Q2, CY 17",5,"May","May","May-17",2017-05-08 00:00:00.000,"8-May-17",20,2017-05-14 00:00:00.000,"14-May-17",20,130,10,3,4,"10-May-17","Wednesday","Wed",2017,"FY 2017","FY 17",4,"Quarter 4","Q4","Q4, FY 17",11,"201702","201705","20170508","20170514","20170510","201704","201711","N","N","N","N","N","N","N","N"
2017-05-17 00:00:00.000,2017,"CY 2017","CY 17",2,"Quarter 2","Q2","Q2, CY 17",5,"May","May","May-17",2017-05-15 00:00:00.000,"15-May-17",21,2017-05-21 00:00:00.000,"21-May-17",21,137,17,3,4,"17-May-17","Wednesday","Wed",2017,"FY 2017","FY 17",4,"Quarter 4","Q4","Q4, FY 17",11,"201702","201705","20170515","20170521","20170517","201704","201711","N","N","N","N","N","N","N","N"
2017-05-24 00:00:00.000,2017,"CY 2017","CY 17",2,"Quarter 2","Q2","Q2, CY 17",5,"May","May","May-17",2017-05-22 00:00:00.000,"22-May-17",22,2017-05-28 00:00:00.000,"28-May-17",22,144,24,3,4,"24-May-17","Wednesday","Wed",2017,"FY 2017","FY 17",4,"Quarter 4","Q4","Q4, FY 17",11,"201702","201705","20170522","20170528","20170524","201704","201711","N","N","N","N","N","N","N","N"
2017-05-31 00:00:00.000,2017,"CY 2017","CY 17",2,"Quarter 2","Q2","Q2, CY 17",5,"May","May","May-17",2017-05-29 00:00:00.000,"29-May-17",23,2017-06-04 00:00:00.000,"4-Jun-17",23,151,31,3,4,"31-May-17","Wednesday","Wed",2017,"FY 2017","FY 17",4,"Quarter 4","Q4","Q4, FY 17",11,"201702","201705","20170529","20170604","20170531","201704","201711","N","N","N","N","N","N","N","N"
2017-06-07 00:00:00.000,2017,"CY 2017","CY 17",2,"Quarter 2","Q2","Q2, CY 17",6,"June","Jun","Jun-17",2017-06-05 00:00:00.000,"5-Jun-17",24,2017-06-11 00:00:00.000,"11-Jun-17",24,158,7,3,4,"7-Jun-17","Wednesday","Wed",2017,"FY 2017","FY 17",4,"Quarter 4","Q4","Q4, FY 17",12,"201702","201706","20170605","20170611","20170607","201704","201712","N","N","N","N","N","N","N","N"
2017-06-14 00:00:00.000,2017,"CY 2017","CY 17",2,"Quarter 2","Q2","Q2, CY 17",6,"June","Jun","Jun-17",2017-06-12 00:00:00.000,"12-Jun-17",25,2017-06-18 00:00:00.000,"18-Jun-17",25,165,14,3,4,"14-Jun-17","Wednesday","Wed",2017,"FY 2017","FY 17",4,"Quarter 4","Q4","Q4, FY 17",12,"201702","201706","20170612","20170618","20170614","201704","201712","N","N","N","N","N","N","N","N"
2017-06-21 00:00:00.000,2017,"CY 2017","CY 17",2,"Quarter 2","Q2","Q2, CY 17",6,"June","Jun","Jun-17",2017-06-19 00:00:00.000,"19-Jun-17",26,2017-06-25 00:00:00.000,"25-Jun-17",26,172,21,3,4,"21-Jun-17","Wednesday","Wed",2017,"FY 2017","FY 17",4,"Quarter 4","Q4","Q4, FY 17",12,"201702","201706","20170619","20170625","20170621","201704","201712","N","N","N","N","N","N","N","N"
2017-06-28 00:00:00.000,2017,"CY 2017","CY 17",2,"Quarter 2","Q2","Q2, CY 17",6,"June","Jun","Jun-17",2017-06-26 00:00:00.000,"26-Jun-17",27,2017-07-02 00:00:00.000,"2-Jul-17",27,179,28,3,4,"28-Jun-17","Wednesday","Wed",2017,"FY 2017","FY 17",4,"Quarter 4","Q4","Q4, FY 17",12,"201702","201706","20170626","20170702","20170628","201704","201712","N","N","N","N","N","N","N","N"
2018-01-03 00:00:00.000,2018,"CY 2018","CY 18",1,"Quarter 1","Q1","Q1, CY 18",1,"January","Jan","Jan-18",2018-01-01 00:00:00.000,"1-Jan-18",1,2018-01-07 00:00:00.000,"7-Jan-18",1,3,3,3,4,"3-Jan-18","Wednesday","Wed",2018,"FY 2018","FY 18",3,"Quarter 3","Q3","Q3, FY 18",7,"201801","201801","20180101","20180107","20180103","201803","201807","N","N","N","N","N","N","N","N"
2018-01-10 00:00:00.000,2018,"CY 2018","CY 18",1,"Quarter 1","Q1","Q1, CY 18",1,"January","Jan","Jan-18",2018-01-08 00:00:00.000,"8-Jan-18",2,2018-01-14 00:00:00.000,"14-Jan-18",2,10,10,3,4,"10-Jan-18","Wednesday","Wed",2018,"FY 2018","FY 18",3,"Quarter 3","Q3","Q3, FY 18",7,"201801","201801","20180108","20180114","20180110","201803","201807","N","N","N","N","N","N","N","N"
2018-01-17 00:00:00.000,2018,"CY 2018","CY 18",1,"Quarter 1","Q1","Q1, CY 18",1,"January","Jan","Jan-18",2018-01-15 00:00:00.000,"15-Jan-18",3,2018-01-21 00:00:00.000,"21-Jan-18",3,17,17,3,4,"17-Jan-18","Wednesday","Wed",2018,"FY 2018","FY 18",3,"Quarter 3","Q3","Q3, FY 18",7,"201801","201801","20180115","20180121","20180117","201803","201807","N","N","N","N","N","N","N","N"
2018-01-24 00:00:00.000,2018,"CY 2018","CY 18",1,"Quarter 1","Q1","Q1, CY 18",1,"January","Jan","Jan-18",2018-01-22 00:00:00.000,"22-Jan-18",4,2018-01-28 00:00:00.000,"28-Jan-18",4,24,24,3,4,"24-Jan-18","Wednesday","Wed",2018,"FY 2018","FY 18",3,"Quarter 3","Q3","Q3, FY 18",7,"201801","201801","20180122","20180128","20180124","201803","201807","N","N","N","N","N","N","N","N"
2018-01-31 00:00:00.000,2018,"CY 2018","CY 18",1,"Quarter 1","Q1","Q1, CY 18",1,"January","Jan","Jan-18",2018-01-29 00:00:00.000,"29-Jan-18",5,2018-02-04 00:00:00.000,"4-Feb-18",5,31,31,3,4,"31-Jan-18","Wednesday","Wed",2018,"FY 2018","FY 18",3,"Quarter 3","Q3","Q3, FY 18",7,"201801","201801","20180129","20180204","20180131","201803","201807","N","N","N","N","N","N","N","N"
2018-02-07 00:00:00.000,2018,"CY 2018","CY 18",1,"Quarter 1","Q1","Q1, CY 18",2,"February","Feb","Feb-18",2018-02-05 00:00:00.000,"5-Feb-18",6,2018-02-11 00:00:00.000,"11-Feb-18",6,38,7,3,4,"7-Feb-18","Wednesday","Wed",2018,"FY 2018","FY 18",3,"Quarter 3","Q3","Q3, FY 18",8,"201801","201802","20180205","20180211","20180207","201803","201808","N","N","N","N","N","N","N","N"
2018-02-14 00:00:00.000,2018,"CY 2018","CY 18",1,"Quarter 1","Q1","Q1, CY 18",2,"February","Feb","Feb-18",2018-02-12 00:00:00.000,"12-Feb-18",7,2018-02-18 00:00:00.000,"18-Feb-18",7,45,14,3,4,"14-Feb-18","Wednesday","Wed",2018,"FY 2018","FY 18",3,"Quarter 3","Q3","Q3, FY 18",8,"201801","201802","20180212","20180218","20180214","201803","201808","N","N","N","N","N","N","N","N"
2018-02-21 00:00:00.000,2018,"CY 2018","CY 18",1,"Quarter 1","Q1","Q1, CY 18",2,"February","Feb","Feb-18",2018-02-19 00:00:00.000,"19-Feb-18",8,2018-02-25 00:00:00.000,"25-Feb-18",8,52,21,3,4,"21-Feb-18","Wednesday","Wed",2018,"FY 2018","FY 18",3,"Quarter 3","Q3","Q3, FY 18",8,"201801","201802","20180219","20180225","20180221","201803","201808","N","N","N","N","N","N","N","N"
2018-02-28 00:00:00.000,2018,"CY 2018","CY 18",1,"Quarter 1","Q1","Q1, CY 18",2,"February","Feb","Feb-18",2018-02-26 00:00:00.000,"26-Feb-18",9,2018-03-04 00:00:00.000,"4-Mar-18",9,59,28,3,4,"28-Feb-18","Wednesday","Wed",2018,"FY 2018","FY 18",3,"Quarter 3","Q3","Q3, FY 18",8,"201801","201802","20180226","20180304","20180228","201803","201808","N","N","N","N","N","N","N","N"
2018-03-07 00:00:00.000,2018,"CY 2018","CY 18",1,"Quarter 1","Q1","Q1, CY 18",3,"March","Mar","Mar-18",2018-03-05 00:00:00.000,"5-Mar-18",10,2018-03-11 00:00:00.000,"11-Mar-18",10,66,7,3,4,"7-Mar-18","Wednesday","Wed",2018,"FY 2018","FY 18",3,"Quarter 3","Q3","Q3, FY 18",9,"201801","201803","20180305","20180311","20180307","201803","201809","N","N","N","N","N","N","N","N"
2018-03-14 00:00:00.000,2018,"CY 2018","CY 18",1,"Quarter 1","Q1","Q1, CY 18",3,"March","Mar","Mar-18",2018-03-12 00:00:00.000,"12-Mar-18",11,2018-03-18 00:00:00.000,"18-Mar-18",11,73,14,3,4,"14-Mar-18","Wednesday","Wed",2018,"FY 2018","FY 18",3,"Quarter 3","Q3","Q3, FY 18",9,"201801","201803","20180312","20180318","20180314","201803","201809","N","N","N","N","N","N","N","N"
2018-03-21 00:00:00.000,2018,"CY 2018","CY 18",1,"Quarter 1","Q1","Q1, CY 18",3,"March","Mar","Mar-18",2018-03-19 00:00:00.000,"19-Mar-18",12,2018-03-25 00:00:00.000,"25-Mar-18",12,80,21,3,4,"21-Mar-18","Wednesday","Wed",2018,"FY 2018","FY 18",3,"Quarter 3","Q3","Q3, FY 18",9,"201801","201803","20180319","20180325","20180321","201803","201809","N","N","N","N","N","N","N","N"
2018-03-28 00:00:00.000,2018,"CY 2018","CY 18",1,"Quarter 1","Q1","Q1, CY 18",3,"March","Mar","Mar-18",2018-03-26 00:00:00.000,"26-Mar-18",13,2018-04-01 00:00:00.000,"1-Apr-18",13,87,28,3,4,"28-Mar-18","Wednesday","Wed",2018,"FY 2018","FY 18",3,"Quarter 3","Q3","Q3, FY 18",9,"201801","201803","20180326","20180401","20180328","201803","201809","N","N","N","N","N","N","N","N"
2018-04-04 00:00:00.000,2018,"CY 2018","CY 18",2,"Quarter 2","Q2","Q2, CY 18",4,"April","Apr","Apr-18",2018-04-02 00:00:00.000,"2-Apr-18",14,2018-04-08 00:00:00.000,"8-Apr-18",14,94,4,3,4,"4-Apr-18","Wednesday","Wed",2018,"FY 2018","FY 18",4,"Quarter 4","Q4","Q4, FY 18",10,"201802","201804","20180402","20180408","20180404","201804","201810","N","N","N","N","N","N","N","N"
2018-04-11 00:00:00.000,2018,"CY 2018","CY 18",2,"Quarter 2","Q2","Q2, CY 18",4,"April","Apr","Apr-18",2018-04-09 00:00:00.000,"9-Apr-18",15,2018-04-15 00:00:00.000,"15-Apr-18",15,101,11,3,4,"11-Apr-18","Wednesday","Wed",2018,"FY 2018","FY 18",4,"Quarter 4","Q4","Q4, FY 18",10,"201802","201804","20180409","20180415","20180411","201804","201810","N","N","N","N","N","N","N","N"
2018-04-18 00:00:00.000,2018,"CY 2018","CY 18",2,"Quarter 2","Q2","Q2, CY 18",4,"April","Apr","Apr-18",2018-04-16 00:00:00.000,"16-Apr-18",16,2018-04-22 00:00:00.000,"22-Apr-18",16,108,18,3,4,"18-Apr-18","Wednesday","Wed",2018,"FY 2018","FY 18",4,"Quarter 4","Q4","Q4, FY 18",10,"201802","201804","20180416","20180422","20180418","201804","201810","N","N","N","N","N","N","N","N"
2018-04-25 00:00:00.000,2018,"CY 2018","CY 18",2,"Quarter 2","Q2","Q2, CY 18",4,"April","Apr","Apr-18",2018-04-23 00:00:00.000,"23-Apr-18",17,2018-04-29 00:00:00.000,"29-Apr-18",17,115,25,3,4,"25-Apr-18","Wednesday","Wed",2018,"FY 2018","FY 18",4,"Quarter 4","Q4","Q4, FY 18",10,"201802","201804","20180423","20180429","20180425","201804","201810","N","N","N","N","N","N","N","N"
2018-05-02 00:00:00.000,2018,"CY 2018","CY 18",2,"Quarter 2","Q2","Q2, CY 18",5,"May","May","May-18",2018-04-30 00:00:00.000,"30-Apr-18",18,2018-05-06 00:00:00.000,"6-May-18",18,122,2,3,4,"2-May-18","Wednesday","Wed",2018,"FY 2018","FY 18",4,"Quarter 4","Q4","Q4, FY 18",11,"201802","201805","20180430","20180506","20180502","201804","201811","N","N","N","N","N","N","N","N"
2018-05-09 00:00:00.000,2018,"CY 2018","CY 18",2,"Quarter 2","Q2","Q2, CY 18",5,"May","May","May-18",2018-05-07 00:00:00.000,"7-May-18",19,2018-05-13 00:00:00.000,"13-May-18",19,129,9,3,4,"9-May-18","Wednesday","Wed",2018,"FY 2018","FY 18",4,"Quarter 4","Q4","Q4, FY 18",11,"201802","201805","20180507","20180513","20180509","201804","201811","N","N","N","N","N","N","N","N"
2018-05-16 00:00:00.000,2018,"CY 2018","CY 18",2,"Quarter 2","Q2","Q2, CY 18",5,"May","May","May-18",2018-05-14 00:00:00.000,"14-May-18",20,2018-05-20 00:00:00.000,"20-May-18",20,136,16,3,4,"16-May-18","Wednesday","Wed",2018,"FY 2018","FY 18",4,"Quarter 4","Q4","Q4, FY 18",11,"201802","201805","20180514","20180520","20180516","201804","201811","N","N","N","N","N","N","N","N"
2018-05-23 00:00:00.000,2018,"CY 2018","CY 18",2,"Quarter 2","Q2","Q2, CY 18",5,"May","May","May-18",2018-05-21 00:00:00.000,"21-May-18",21,2018-05-27 00:00:00.000,"27-May-18",21,143,23,3,4,"23-May-18","Wednesday","Wed",2018,"FY 2018","FY 18",4,"Quarter 4","Q4","Q4, FY 18",11,"201802","201805","20180521","20180527","20180523","201804","201811","N","N","N","N","N","N","N","N"
2018-05-30 00:00:00.000,2018,"CY 2018","CY 18",2,"Quarter 2","Q2","Q2, CY 18",5,"May","May","May-18",2018-05-28 00:00:00.000,"28-May-18",22,2018-06-03 00:00:00.000,"3-Jun-18",22,150,30,3,4,"30-May-18","Wednesday","Wed",2018,"FY 2018","FY 18",4,"Quarter 4","Q4","Q4, FY 18",11,"201802","201805","20180528","20180603","20180530","201804","201811","N","N","N","N","N","N","N","N"
2018-06-06 00:00:00.000,2018,"CY 2018","CY 18",2,"Quarter 2","Q2","Q2, CY 18",6,"June","Jun","Jun-18",2018-06-04 00:00:00.000,"4-Jun-18",23,2018-06-10 00:00:00.000,"10-Jun-18",23,157,6,3,4,"6-Jun-18","Wednesday","Wed",2018,"FY 2018","FY 18",4,"Quarter 4","Q4","Q4, FY 18",12,"201802","201806","20180604","20180610","20180606","201804","201812","N","N","N","N","N","N","N","N"
2018-06-13 00:00:00.000,2018,"CY 2018","CY 18",2,"Quarter 2","Q2","Q2, CY 18",6,"June","Jun","Jun-18",2018-06-11 00:00:00.000,"11-Jun-18",24,2018-06-17 00:00:00.000,"17-Jun-18",24,164,13,3,4,"13-Jun-18","Wednesday","Wed",2018,"FY 2018","FY 18",4,"Quarter 4","Q4","Q4, FY 18",12,"201802","201806","20180611","20180617","20180613","201804","201812","N","N","N","N","N","N","N","N"
2018-06-20 00:00:00.000,2018,"CY 2018","CY 18",2,"Quarter 2","Q2","Q2, CY 18",6,"June","Jun","Jun-18",2018-06-18 00:00:00.000,"18-Jun-18",25,2018-06-24 00:00:00.000,"24-Jun-18",25,171,20,3,4,"20-Jun-18","Wednesday","Wed",2018,"FY 2018","FY 18",4,"Quarter 4","Q4","Q4, FY 18",12,"201802","201806","20180618","20180624","20180620","201804","201812","N","N","N","N","N","N","N","N"
2018-06-27 00:00:00.000,2018,"CY 2018","CY 18",2,"Quarter 2","Q2","Q2, CY 18",6,"June","Jun","Jun-18",2018-06-25 00:00:00.000,"25-Jun-18",26,2018-07-01 00:00:00.000,"1-Jul-18",26,178,27,3,4,"27-Jun-18","Wednesday","Wed",2018,"FY 2018","FY 18",4,"Quarter 4","Q4","Q4, FY 18",12,"201802","201806","20180625","20180701","20180627","201804","201812","N","N","N","N","N","N","N","N"
2019-01-02 00:00:00.000,2019,"CY 2019","CY 19",1,"Quarter 1","Q1","Q1, CY 19",1,"January","Jan","Jan-19",2018-12-31 00:00:00.000,"31-Dec-18",53,2019-01-06 00:00:00.000,"6-Jan-19",1,2,2,3,4,"2-Jan-19","Wednesday","Wed",2019,"FY 2019","FY 19",3,"Quarter 3","Q3","Q3, FY 19",7,"201901","201901","20181231","20190106","20190102","201903","201907","N","N","N","N","N","N","N","N"
2019-01-09 00:00:00.000,2019,"CY 2019","CY 19",1,"Quarter 1","Q1","Q1, CY 19",1,"January","Jan","Jan-19",2019-01-07 00:00:00.000,"7-Jan-19",2,2019-01-13 00:00:00.000,"13-Jan-19",2,9,9,3,4,"9-Jan-19","Wednesday","Wed",2019,"FY 2019","FY 19",3,"Quarter 3","Q3","Q3, FY 19",7,"201901","201901","20190107","20190113","20190109","201903","201907","N","N","N","N","N","N","N","N"
2019-01-16 00:00:00.000,2019,"CY 2019","CY 19",1,"Quarter 1","Q1","Q1, CY 19",1,"January","Jan","Jan-19",2019-01-14 00:00:00.000,"14-Jan-19",3,2019-01-20 00:00:00.000,"20-Jan-19",3,16,16,3,4,"16-Jan-19","Wednesday","Wed",2019,"FY 2019","FY 19",3,"Quarter 3","Q3","Q3, FY 19",7,"201901","201901","20190114","20190120","20190116","201903","201907","N","N","N","N","N","N","N","N"
2019-01-23 00:00:00.000,2019,"CY 2019","CY 19",1,"Quarter 1","Q1","Q1, CY 19",1,"January","Jan","Jan-19",2019-01-21 00:00:00.000,"21-Jan-19",4,2019-01-27 00:00:00.000,"27-Jan-19",4,23,23,3,4,"23-Jan-19","Wednesday","Wed",2019,"FY 2019","FY 19",3,"Quarter 3","Q3","Q3, FY 19",7,"201901","201901","20190121","20190127","20190123","201903","201907","N","N","N","N","N","N","N","N"
2019-01-30 00:00:00.000,2019,"CY 2019","CY 19",1,"Quarter 1","Q1","Q1, CY 19",1,"January","Jan","Jan-19",2019-01-28 00:00:00.000,"28-Jan-19",5,2019-02-03 00:00:00.000,"3-Feb-19",5,30,30,3,4,"30-Jan-19","Wednesday","Wed",2019,"FY 2019","FY 19",3,"Quarter 3","Q3","Q3, FY 19",7,"201901","201901","20190128","20190203","20190130","201903","201907","N","N","N","N","N","N","N","N"
2019-02-06 00:00:00.000,2019,"CY 2019","CY 19",1,"Quarter 1","Q1","Q1, CY 19",2,"February","Feb","Feb-19",2019-02-04 00:00:00.000,"4-Feb-19",6,2019-02-10 00:00:00.000,"10-Feb-19",6,37,6,3,4,"6-Feb-19","Wednesday","Wed",2019,"FY 2019","FY 19",3,"Quarter 3","Q3","Q3, FY 19",8,"201901","201902","20190204","20190210","20190206","201903","201908","N","N","N","N","N","N","N","N"
2019-02-13 00:00:00.000,2019,"CY 2019","CY 19",1,"Quarter 1","Q1","Q1, CY 19",2,"February","Feb","Feb-19",2019-02-11 00:00:00.000,"11-Feb-19",7,2019-02-17 00:00:00.000,"17-Feb-19",7,44,13,3,4,"13-Feb-19","Wednesday","Wed",2019,"FY 2019","FY 19",3,"Quarter 3","Q3","Q3, FY 19",8,"201901","201902","20190211","20190217","20190213","201903","201908","N","N","N","N","N","N","N","N"
2019-02-20 00:00:00.000,2019,"CY 2019","CY 19",1,"Quarter 1","Q1","Q1, CY 19",2,"February","Feb","Feb-19",2019-02-18 00:00:00.000,"18-Feb-19",8,2019-02-24 00:00:00.000,"24-Feb-19",8,51,20,3,4,"20-Feb-19","Wednesday","Wed",2019,"FY 2019","FY 19",3,"Quarter 3","Q3","Q3, FY 19",8,"201901","201902","20190218","20190224","20190220","201903","201908","N","N","N","N","N","N","N","N"
2019-02-27 00:00:00.000,2019,"CY 2019","CY 19",1,"Quarter 1","Q1","Q1, CY 19",2,"February","Feb","Feb-19",2019-02-25 00:00:00.000,"25-Feb-19",9,2019-03-03 00:00:00.000,"3-Mar-19",9,58,27,3,4,"27-Feb-19","Wednesday","Wed",2019,"FY 2019","FY 19",3,"Quarter 3","Q3","Q3, FY 19",8,"201901","201902","20190225","20190303","20190227","201903","201908","N","N","N","N","N","N","N","N"
2019-03-06 00:00:00.000,2019,"CY 2019","CY 19",1,"Quarter 1","Q1","Q1, CY 19",3,"March","Mar","Mar-19",2019-03-04 00:00:00.000,"4-Mar-19",10,2019-03-10 00:00:00.000,"10-Mar-19",10,65,6,3,4,"6-Mar-19","Wednesday","Wed",2019,"FY 2019","FY 19",3,"Quarter 3","Q3","Q3, FY 19",9,"201901","201903","20190304","20190310","20190306","201903","201909","N","N","N","N","N","N","N","N"
2019-03-13 00:00:00.000,2019,"CY 2019","CY 19",1,"Quarter 1","Q1","Q1, CY 19",3,"March","Mar","Mar-19",2019-03-11 00:00:00.000,"11-Mar-19",11,2019-03-17 00:00:00.000,"17-Mar-19",11,72,13,3,4,"13-Mar-19","Wednesday","Wed",2019,"FY 2019","FY 19",3,"Quarter 3","Q3","Q3, FY 19",9,"201901","201903","20190311","20190317","20190313","201903","201909","N","N","N","N","N","N","N","N"
2019-03-20 00:00:00.000,2019,"CY 2019","CY 19",1,"Quarter 1","Q1","Q1, CY 19",3,"March","Mar","Mar-19",2019-03-18 00:00:00.000,"18-Mar-19",12,2019-03-24 00:00:00.000,"24-Mar-19",12,79,20,3,4,"20-Mar-19","Wednesday","Wed",2019,"FY 2019","FY 19",3,"Quarter 3","Q3","Q3, FY 19",9,"201901","201903","20190318","20190324","20190320","201903","201909","N","N","N","N","N","N","N","N"
2019-03-27 00:00:00.000,2019,"CY 2019","CY 19",1,"Quarter 1","Q1","Q1, CY 19",3,"March","Mar","Mar-19",2019-03-25 00:00:00.000,"25-Mar-19",13,2019-03-31 00:00:00.000,"31-Mar-19",13,86,27,3,4,"27-Mar-19","Wednesday","Wed",2019,"FY 2019","FY 19",3,"Quarter 3","Q3","Q3, FY 19",9,"201901","201903","20190325","20190331","20190327","201903","201909","N","N","N","N","N","N","N","N"
2019-04-03 00:00:00.000,2019,"CY 2019","CY 19",2,"Quarter 2","Q2","Q2, CY 19",4,"April","Apr","Apr-19",2019-04-01 00:00:00.000,"1-Apr-19",14,2019-04-07 00:00:00.000,"7-Apr-19",14,93,3,3,4,"3-Apr-19","Wednesday","Wed",2019,"FY 2019","FY 19",4,"Quarter 4","Q4","Q4, FY 19",10,"201902","201904","20190401","20190407","20190403","201904","201910","N","N","N","N","N","N","N","N"
